name,stra.1,stra.2
148,0.0966662267746084,0.9033337732253915
149,0.09984344687680997,0.90015655312319
150,0.10313040096707406,0.8968695990329258
151,0.10653109215840852,0.8934689078415915
152,0.11004966972806599,0.889950330271934
153,0.11369043298968567,0.8863095670103144
154,0.1174578349863067,0.8825421650136932
155,0.12135648594840448,0.8786435140515955
156,0.12539115645262364,0.8746088435473764
157,0.12956678020737847,0.8704332197926216
158,0.13388845638087202,0.8661115436191279
159,0.1383614513752539,0.8616385486247461
160,0.1429911999375024,0.8570088000624977
161,0.14778330548308774,0.8522166945169123
162,0.1527435394924716,0.8472564605075285
163,0.15787783982295012,0.84212216017705
164,0.16319230775920987,0.83680769224079
165,0.16869320360521253,0.8313067963947876
166,0.17438694059766618,0.8256130594023339
167,0.1802800768974542,0.8197199231025458
168,0.1863793053900867,0.8136206946099133
169,0.1926914409997404,0.8073085590002597
170,0.19922340519405898,0.8007765948059411
171,0.20598220732903727,0.7940177926709627
172,0.21297492245559593,0.787025077544404
173,0.22020866518264245,0.7797913348173576
174,0.2276905591664919,0.772309440833508
175,0.2354277017747346,0.7645722982252654
176,0.2434271234555121,0.7565728765444878
177,0.25169574133256134,0.7483042586674388
178,0.2602403065445244,0.7397596934554755
179,0.26906734485650624,0.7309326551434937
180,0.2781830900957028,0.7218169099042973
181,0.287593410004533,0.712406589995467
182,0.29730372416787176,0.7026962758321282
183,0.30731891375980286,0.6926810862401971
184,0.3176432229741005,0.6823567770258994
185,0.32828015215576956,0.6717198478442303
186,0.3392323428426049,0.660767657157395
187,0.3505014551595745,0.6494985448404255
188,0.36208803828769803,0.6379119617123019
189,0.37399139505444406,0.626008604945556
190,0.38620944206401475,0.6137905579359852
191,0.3987385672001571,0.6012614327998429
192,0.4115734867849785,0.5884265132150215
193,0.4247071051543249,0.575292894845675
194,0.4381303798986544,0.5618696201013457
195,0.4518321964979919,0.5481678035020082
196,0.4657992565251568,0.5342007434748433
197,0.48001598397257833,0.5199840160274217
198,0.49446445453978977,0.5055355454602102
199,0.5091243528631717,0.49087564713682824
200,0.5239729626376983,0.4760270373623018
201,0.5389851943351093,0.4610148056648907
202,0.5541336547321127,0.44586634526788715
203,0.5693887617031931,0.430611238296807
204,0.5847189066960886,0.41528109330391133
205,0.6000906660021608,0.3999093339978393
206,0.6154690603874475,0.3845309396125524
207,0.6308178609144098,0.3691821390855901
208,0.646099936932771,0.35390006306722904
209,0.6612776403439329,0.33872235965606723
210,0.6763132184555763,0.32368678154442354
211,0.6911692461570851,0.3088307538429149
212,0.7058090668762866,0.29419093312371325
213,0.7201972309252844,0.2798027690747156
214,0.7342999194867198,0.26570008051328026
215,0.7480853426789795,0.2519146573210205
216,0.7615241008790105,0.2384758991209895
217,0.7745894997434516,0.22541050025654844
218,0.7872578110826816,0.21274218891731844
219,0.7995084738048045,0.2004915261951955
220,0.8113242314301575,0.18867576856984242
221,0.8226912050417319,0.1773087949582681
222,0.8335989028430066,0.1664010971569934
223,0.8440401696140741,0.15595983038592587
224,0.8540110811833672,0.14598891881663273
225,0.8635107904884276,0.13648920951157234
226,0.8725413328399872,0.12745866716001278
227,0.8811073986166109,0.11889260138338914
228,0.8892160818191246,0.11078391818087549
229,0.8968766127460153,0.10312338725398475
230,0.9041000825713731,0.09589991742862702
231,0.9108991668845112,0.08910083311548873
232,0.9172878543574784,0.08271214564252156
233,0.923281185713328,0.07671881428667204
234,0.9288950071376183,0.07110499286238178
235,0.9341457412617954,0.06585425873820458
236,0.939050177892218,0.06094982210778201
237,0.943625285793287,0.05637471420671299
238,0.9478880460770925,0.05211195392290747
239,0.951855307115042,0.04814469288495804
240,0.9555436603708747,0.044456339629125395
241,0.9589693361547771,0.04103066384522286
242,0.9621481180059813,0.037851881994018705
243,0.9650952742143427,0.034904725785657176
244,0.9678255048765434,0.03217449512345656
245,0.9703529028358774,0.029647097164122622
246,0.9726909268626344,0.027309073137365598
247,0.9748523854823983,0.025147614517601783
248,0.9768494299409969,0.02315057005900309
249,0.9786935548977338,0.021306445102266168
250,0.9803956055548113,0.019604394445188803
251,0.9819657900539563,0.018034209946043725
252,0.9834136960959837,0.016586303904016348
253,0.9847483108614258,0.015251689138574201
254,0.9859780434275556,0.014021956572444481
255,0.9871107489871217,0.01288925101287825
256,0.9881537542756704,0.011846245724329638
257,0.9891138837067522,0.01088611629324776
258,0.98999748579741,0.01000251420259001
259,0.990810459540197,0.009189540459803004
260,0.9915582804429737,0.008441719557026283
261,0.9922460260143675,0.007753973985632526
262,0.992878400521696,0.00712159947830404
263,0.99345975889002,0.006540241109980003
264,0.9939941296465039,0.006005870353496027
265,0.9944852368441119,0.0055147631558880705
266,0.9949365209235151,0.005063479076484851
267,0.9953511584925565,0.004648841507443531
268,0.9957320810192831,0.004267918980716875
269,0.9960819924479494,0.0039180075520507075
270,0.9964033857579748,0.0035966142420251475
271,0.9966985584940508,0.0033014415059492938
272,0.9969696273017765,0.0030303726982234794
273,0.9972185415077316,0.002781458492268386
274,0.997447095785999,0.002552904214001023
275,0.9976569419551327,0.0023430580448673207
276,0.9978495999505923,0.002150400049407727
277,0.9980264680179453,0.0019735319820548213
278,0.9981888321718133,0.0018111678281867332
279,0.9983378749647428,0.001662125035257258
280,0.9984746836090158,0.0015253163909841297
281,0.99860025749299,0.0013997425070100334
282,0.9987155151319186,0.0012844848680813774
283,0.9988213005914442,0.0011786994085556993
284,0.9989183894201008,0.0010816105798992658
285,0.9990074941252689,9.925058747311175E-4
286,0.9990892692251242,9.107307748757583E-4
287,0.999164315907222,8.356840927780107E-4
288,0.9992331863225098,7.66813677490153E-4
289,0.999296387541752,7.036124582479118E-4
290,0.9993543851996032,6.456148003967753E-4
291,0.9994076068498947,5.923931501052543E-4
292,0.9994564450540984,5.435549459015655E-4
293,0.9995012602234086,4.987397765913821E-4
294,0.9995423832334449,4.576167665550834E-4
295,0.999580117829217,4.1988217078306537E-4
296,0.999614742836712,3.852571632878849E-4
297,0.9996465141962662,3.5348580373393526E-4
298,0.9996756668317488,3.243331682511971E-4
299,0.999702416368548,2.9758363145209203E-4
300,0.9997269607123473,2.7303928765258837E-4
301,0.9997494814997863,2.5051850021373103E-4
302,0.9997701454312289,2.2985456877103614E-4
303,0.9997891054950898,2.1089450491015513E-4
304,0.9998065020924187,1.9349790758127453E-4
305,0.9998224640697747,1.775359302252866E-4
306,0.9998371096677848,1.6289033221513036E-4
307,0.9998505473922009,1.4945260779908347E-4
308,0.9998628768137277,1.3712318627226837E-4
309,0.9998741893023989,1.258106976011765E-4
310,0.9998845687018136,1.154312981864312E-4
311,0.999894091948126,1.0590805187397604E-4
312,0.999902829638283,9.717036171691432E-5
313,0.9999108465516483,8.91534483517211E-5
314,0.9999182021288142,8.179787118573492E-5
315,0.9999249509111002,7.504908889980979E-5
316,0.9999311429439472,6.88570560527311E-5
317,0.9999368241471657,6.317585283430268E-5
318,0.9999420366547463,5.796334525360106E-5
319,0.9999468191267307,5.318087326935893E-5
320,0.9999512070354278,4.879296457225599E-5
321,0.9999552329280845,4.4767071915434125E-5
322,0.999958926667939,4.107333206108593E-5
323,0.9999623156554314,3.7684344568667714E-5
324,0.9999654250312048,3.457496879525138E-5
325,0.9999682778623883,3.1722137611760534E-5
326,0.9999708953135387,2.910468646126796E-5
327,0.999973296803502,2.670319649802413E-5
328,0.9999755001493508,2.4499850649233206E-5
329,0.9999775216984634,2.247830153652898E-5
330,0.9999793764497188,2.0623550281301776E-5
331,0.9999810781647019,1.8921835298113725E-5
332,0.999982639469746,1.7360530253986034E-5
333,0.9999840719495612,1.5928050438878216E-5
334,0.9999853862331453,1.4613766854691354E-5
335,0.999986592072613,1.3407927387064024E-5
336,0.9999876984155235,1.230158447650249E-5
337,0.9999887134712467,1.1286528753375741E-5
338,0.9999896447718546,1.0355228145359643E-5
339,0.9999904992279937,9.500772006353742E-6
340,0.999991283180147,8.716819853014045E-6
341,0.9999920024456708,7.997554329116778E-6
342,0.9999926623619508,7.337638049240471E-6
343,0.9999932678259981,6.732174001956145E-6
344,0.9999938233307809,6.1766692190582444E-6
345,0.9999943329985586,5.6670014415452476E-6
346,0.9999948006114648,5.1993885352467044E-6
347,0.9999952296395707,4.770360429355542E-6
348,0.9999956232666303,4.376733369810748E-6
349,0.9999959844137034,4.015586296623681E-6
350,0.99999631576083,3.684239169977462E-6
351,0.9999966197669157,3.3802330843692594E-6
352,0.9999968986879767,3.101312023316336E-6
353,0.9999971545938806,2.845406119306123E-6
354,0.9999973893837052,2.6106162948283233E-6
355,0.9999976047998295,2.3952001705653114E-6
356,0.9999978024408638,2.197559136211726E-6
357,0.999997983773512,2.0162264880144646E-6
358,0.999998150143455,1.849856545034098E-6
359,0.9999983027853366,1.6972146633865022E-6
360,0.9999984428319256,1.5571680743829657E-6
361,0.9999985713225215,1.4286774785974414E-6
362,0.9999986892106665,1.3107893334962188E-6
363,0.9999987973712227,1.202628777409603E-6
364,0.9999988966068627,1.1033931373452685E-6
365,0.9999989876540275,1.012345972473828E-6
366,0.9999990711883909,9.288116090908248E-7
367,0.9999991478298734,8.52170126505324E-7
368,0.9999992181472432,7.818527566505348E-7
369,0.9999992826623367,7.173376632812194E-7
370,0.9999993418539306,6.581460694388225E-7
371,0.9999993961612956,6.03838704449114E-7
372,0.9999994459874559,5.540125440878783E-7
373,0.9999994917021803,5.082978197253476E-7
374,0.9999995336447258,4.663552742558096E-7
375,0.9999995721263555,4.278736444499162E-7
376,0.999999607432649,3.9256735104725544E-7
377,0.9999996398256206,3.601743794481864E-7
378,0.9999996695456647,3.304543352782057E-7
379,0.9999996968133397,3.031866603957037E-7
380,0.9999997218310038,2.7816899610450763E-7
381,0.9999997447843186,2.552156814249216E-7
382,0.9999997658436248,2.3415637527916444E-7
383,0.9999997851652077,2.1483479236661867E-7
384,0.9999998028924567,1.971075433479404E-7
385,0.9999998191569294,1.8084307073111963E-7
386,0.9999998340793275,1.659206725627516E-7
387,0.9999998477703934,1.5222960667935654E-7
388,0.9999998603317312,1.396682688714012E-7
389,0.9999998718565611,1.2814343886116777E-7
390,0.9999998824304115,1.175695884988482E-7
391,0.999999892131753,1.0786824704295649E-7
392,0.9999999010325812,9.89674188147672E-8
393,0.999999909198951,9.080104890515127E-8
394,0.999999916691467,8.330853296877467E-8
395,0.9999999235657324,7.643426746779586E-8
396,0.999999929872763,7.01272370273734E-8
397,0.9999999356593641,6.434063584070132E-8
398,0.9999999409684797,5.903152031397273E-8
399,0.9999999458395096,5.416049037350441E-8
400,0.9999999503086029,4.969139706995874E-8
401,0.9999999544089256,4.559107430975149E-8
402,0.9999999581709074,4.182909272278424E-8
403,0.9999999616224662,3.837753383991519E-8
404,0.9999999647892172,3.521078290430328E-8
405,0.9999999676946613,3.230533877904419E-8
406,0.9999999703603604,2.9639639540390616E-8
407,0.9999999728060975,2.7193902462253716E-8
408,0.9999999750500228,2.4949977204482496E-8
409,0.9999999771087889,2.2891211115404776E-8
410,0.9999999789976745,2.1002325649015196E-8
411,0.999999980730697,1.9269302979679232E-8
412,0.9999999823207181,1.7679281972899508E-8
413,0.9999999837795372,1.6220462740123586E-8
414,0.9999999851179808,1.4882019069276074E-8
415,0.999999986345982,1.3654018081144852E-8
416,0.9999999874726534,1.2527346515375716E-8
417,0.9999999885063569,1.1493643099029154E-8
418,0.9999999894547634,1.0545236495792717E-8
419,0.9999999903249116,9.6750883753577E-9
420,0.9999999911232588,8.876741180466326E-9
421,0.9999999918557299,8.144270203998106E-9
422,0.9999999925277604,7.472239620449593E-9
423,0.9999999931443379,6.855662145508076E-9
424,0.999999993710038,6.289962024344587E-9
425,0.9999999942290589,5.770941073954625E-9
426,0.9999999947052525,5.2947475275397635E-9
427,0.9999999951421525,4.857847449717762E-9
428,0.9999999955430016,4.456998510427457E-9
429,0.999999995910774,4.089225922899078E-9
430,0.9999999962481996,3.751800367120583E-9
431,0.9999999965577823,3.442217734965391E-9
432,0.9999999968418195,3.158180546665815E-9
433,0.9999999971024192,2.8975809007198975E-9
434,0.9999999973415151,2.658484830699288E-9
435,0.999999997560882,2.439117952866697E-9
436,0.9999999977621477,2.237852298090834E-9
437,0.9999999979468057,2.053194230335663E-9
438,0.9999999981162266,1.8837733620644903E-9
439,0.9999999982716676,1.728332384297739E-9
440,0.9999999984142822,1.5857177358510772E-9
441,0.999999998545129,1.4548710425083196E-9
442,0.9999999986651787,1.334821262597363E-9
443,0.9999999987753225,1.2246774806797939E-9
444,0.9999999988763777,1.123622295874578E-9
445,0.9999999989690942,1.0309057557491708E-9
446,0.9999999990541603,9.458397907601362E-10
447,0.9999999991322069,8.677931079400706E-10
448,0.9999999992038135,7.961865059357714E-10
449,0.9999999992695114,7.30488576629543E-10
450,0.9999999993297883,6.702117614444456E-10
451,0.9999999993850913,6.149087330664719E-10
452,0.999999999435831,5.64169075731635E-10
453,0.9999999994823838,5.176162394416587E-10
454,0.9999999995250952,4.749047455048467E-10
455,0.9999999995642824,4.357176226638462E-10
456,0.9999999996002359,3.997640547832546E-10
457,0.9999999996332228,3.6677722264005153E-10
458,0.9999999996634876,3.36512323800315E-10
459,0.9999999996912553,3.0874475588729927E-10
460,0.9999999997167315,2.832684497585125E-10
461,0.9999999997401056,2.598943402219423E-10
462,0.999999999761551,2.384489629422814E-10
463,0.9999999997812269,2.1877316712449173E-10
464,0.999999999799279,2.0072093442125257E-10
465,0.9999999998158416,1.841582952991496E-10
466,0.9999999998310377,1.6896233482172302E-10
467,0.9999999998449797,1.5502028047107556E-10
468,0.9999999998577712,1.4222866523856745E-10
469,0.9999999998695074,1.3049255977371227E-10
470,0.9999999998802751,1.197248678928848E-10
471,0.9999999998901543,1.0984568021965824E-10
472,0.9999999998992183,1.007816811599954E-10
473,0.9999999999075344,9.246560481132877E-11
474,0.9999999999151643,8.483573576771238E-11
475,0.9999999999221645,7.783545111641232E-11
476,0.9999999999285872,7.141280022699378E-11
477,0.99999999993448,6.552011921442765E-11
478,0.9999999999398864,6.011367721506447E-11
479,0.9999999999448466,5.5153351850412756E-11
480,0.9999999999493977,5.060233147026795E-11
481,0.9999999999535731,4.6426841965473954E-11
482,0.9999999999574041,4.259589612293535E-11
483,0.9999999999609189,3.908106366278957E-11
484,0.9999999999641438,3.585626025113506E-11
485,0.9999999999671025,3.289755392253305E-11
486,0.9999999999698169,3.018298747570243E-11
487,0.9999999999723076,2.7692415524367618E-11
488,0.9999999999745927,2.5407354993978488E-11
489,0.9999999999766891,2.3310847954806044E-11
490,0.9999999999786127,2.138733577346855E-11
491,0.9999999999803775,1.9622543648939282E-11
492,0.9999999999819966,1.8003374676152553E-11
493,0.9999999999834822,1.651781265103115E-11
494,0.9999999999848452,1.5154832895630052E-11
495,0.9999999999860958,1.390432044161071E-11
496,0.9999999999872431,1.2756994964867486E-11
497,0.9999999999882957,1.1704341914229993E-11
498,0.9999999999892615,1.0738549323132425E-11
499,0.9999999999901475,9.852449835315603E-12
500,0.9999999999909605,9.039467514321882E-12
501,0.9999999999917065,8.293569042044678E-12
502,0.9999999999923908,7.60921894416641E-12
503,0.9999999999930187,6.981338510203206E-12
504,0.9999999999935948,6.405268103293029E-12
505,0.9999999999941233,5.87673258002006E-12
506,0.9999999999946081,5.391809563648299E-12
507,0.9999999999950531,4.946900335313219E-12
508,0.9999999999954614,4.538703127148656E-12
509,0.9999999999958358,4.164188619151461E-12
510,0.9999999999961794,3.8205774579408224E-12
511,0.9999999999964947,3.505319630574101E-12
512,0.9999999999967839,3.2160755403477942E-12
513,0.9999999999970492,2.950698644143031E-12
514,0.9999999999972928,2.7072195224635964E-12
515,0.9999999999975162,2.483831263946762E-12
516,0.999999999997721,2.2788760558822185E-12
517,0.9999999999979092,2.0908328812244403E-12
518,0.9999999999980816,1.9183062307953465E-12
519,0.9999999999982401,1.7600157469080594E-12
520,0.9999999999983852,1.6147867215548543E-12
521,0.9999999999985184,1.4815413786442885E-12
522,0.9999999999986408,1.3592908755911002E-12
523,0.9999999999987529,1.2471279649009426E-12
524,0.9999999999988558,1.1442202612899867E-12
525,0.9999999999989502,1.049804064373216E-12
526,0.9999999999990368,9.63178691078256E-13
527,0.9999999999991163,8.837012757243436E-13
528,0.9999999999991892,8.107819991766982E-13
529,0.999999999999256,7.438797116708158E-13
530,0.9999999999993174,6.824979168227132E-13
531,0.9999999999993738,6.261810870215909E-13
532,0.9999999999994255,5.745112828606501E-13
533,0.9999999999994729,5.271050515181194E-13
534,0.9999999999995164,4.836105810707091E-13
535,0.9999999999995562,4.437050896210351E-13
536,0.9999999999995929,4.0709242986316E-13
537,0.9999999999996265,3.7350089130921345E-13
538,0.9999999999996573,3.426811838669384E-13
539,0.9999999999996857,3.1440458780385577E-13
540,0.9999999999997116,2.884612563685293E-13
541,0.9999999999997353,2.6465865847231643E-13
542,0.9999999999997572,2.4282014987440694E-13
543,0.9999999999997773,2.2278366226660494E-13
544,0.9999999999997955,2.0440050052926759E-13
545,0.9999999999998125,1.8753423923257653E-13
546,0.9999999999998279,1.7205971019383776E-13
547,0.9999999999998421,1.578620735772541E-13
548,0.9999999999998551,1.4483596564259969E-13
549,0.9999999999998671,1.3288471681805436E-13
550,0.9999999999998781,1.219196342943478E-13
551,0.9999999999998882,1.1185934381618773E-13
552,0.9999999999998974,1.0262918578626477E-13
553,0.9999999999999059,9.416066120019014E-14
554,0.9999999999999136,8.639092330052941E-14
555,0.9999999999999207,7.926231117738663E-14
556,0.9999999999999273,7.272192185428773E-14
557,0.9999999999999333,6.672121768371949E-14
558,0.9999999999999387,6.121566613872158E-14
559,0.9999999999999438,5.6164409327346654E-14
560,0.9999999999999484,5.1529960777383746E-14
561,0.9999999999999527,4.727792724111875E-14
562,0.9999999999999566,4.337675345558455E-14
563,0.9999999999999601,3.979748796411155E-14
564,0.9999999999999635,3.65135682612893E-14
565,0.9999999999999666,3.3500623666853517E-14
566,0.9999999999999692,3.0736294465582773E-14
567,0.9999999999999718,2.8200065971003003E-14
568,0.9999999999999741,2.5873116281450338E-14
569,0.9999999999999762,2.3738176598657108E-14
570,0.9999999999999782,2.177940307225506E-14
571,0.9999999999999801,1.998225921912583E-14
572,0.9999999999999817,1.8333408045007368E-14
573,0.9999999999999832,1.682061306776726E-14
574,0.9999999999999846,1.5432647507815236E-14
575,0.9999999999999859,1.4159210971737166E-14
576,0.999999999999987,1.2990853010841825E-14
577,0.9999999999999881,1.191890298733171E-14
578,0.999999999999989,1.0935405727619652E-14
579,0.99999999999999,1.0033062485260472E-14
580,0.9999999999999908,9.205176775370775E-15
581,0.9999999999999916,8.445604678562477E-15
582,0.9999999999999922,7.748709245584626E-15
583,0.9999999999999929,7.109318664300595E-15
584,0.9999999999999934,6.522687878548664E-15
585,0.999999999999994,5.9844633740512224E-15
586,0.9999999999999944,5.490650870041219E-15
587,0.9999999999999949,5.037585676838391E-15
588,0.9999999999999953,4.621905499392424E-15
589,0.9999999999999957,4.240525484962236E-15
590,0.9999999999999961,3.8906153297548064E-15
591,0.9999999999999964,3.569578274626947E-15
592,0.9999999999999968,3.275031833972574E-15
593,0.999999999999997,3.0047901147803543E-15
594,0.9999999999999972,2.7568475946476374E-15
595,0.9999999999999974,2.5293642383637934E-15
596,0.9999999999999977,2.320651842609878E-15
597,0.9999999999999979,2.1291615074357076E-15
598,0.9999999999999981,1.9534721415374266E-15
599,0.9999999999999982,1.792279916030771E-15
600,0.9999999999999983,1.644388588454167E-15
601,0.9999999999999986,1.5087006251940076E-15
602,0.9999999999999987,1.3842090564496956E-15
603,0.9999999999999987,1.2699900032923817E-15
604,0.9999999999999988,1.165195821359083E-15
605,0.999999999999999,1.0690488103000424E-15
606,0.999999999999999,9.808354422957844E-16
607,0.9999999999999991,8.999010668124301E-16
608,0.9999999999999991,8.256450522981169E-16
609,0.9999999999999992,7.575163287660016E-16
610,0.9999999999999992,6.950092981843811E-16
611,0.9999999999999994,6.37660082324057E-16
612,0.9999999999999994,5.850430802173991E-16
613,0.9999999999999994,5.367678096812696E-16
614,0.9999999999999996,4.924760094640617E-16
615,0.9999999999999996,4.518389805112594E-16
616,0.9999999999999996,4.1455514661847226E-16
617,0.9999999999999996,3.803478163690229E-16
618,0.9999999999999997,3.4896312974694085E-16
619,0.9999999999999997,3.2016817418673136E-16
620,0.9999999999999997,2.937492560787184E-16
621,0.9999999999999997,2.6951031490242516E-16
622,0.9999999999999997,2.4727146821893416E-16
623,0.9999999999999997,2.268676767242988E-16
624,0.9999999999999999,2.081475194570785E-16
625,0.9999999999999999,1.9097207007054642E-16
626,0.9999999999999999,1.752138658301433E-16
627,0.9999999999999999,1.607559616848825E-16
628,0.9999999999999999,1.4749106239276608E-16
629,0.9999999999999999,1.3532072625952588E-16
630,0.9999999999999999,1.2415463458146236E-16
631,0.9999999999999999,1.1390992137075792E-16
632,0.9999999999999999,1.0451055838901103E-16
633,0.9999999999999999,9.588679092519165E-17
634,0.9999999999999999,8.797462013080361E-17
635,0.9999999999999999,8.07153280705512E-17
636,1.0,7.40550419638078E-17
637,1.0,6.794433438302795E-17
638,1.0,6.233785644208882E-17
639,1.0,5.719400125237189E-17
640,1.0,5.247459514901965E-17
641,1.0,4.814461439589038E-17
642,1.0,4.417192526681703E-17
643,1.0,4.0527045574256785E-17
644,1.0,3.718292587558384E-17
645,1.0,3.411474873330973E-17
646,1.0,3.1299744539497825E-17
647,1.0,2.871702253756504E-17
648,1.0,2.6347415787446853E-17
649,1.0,2.417333892357856E-17
650,1.0,2.2178657650083852E-17
651,1.0,2.0348569004666255E-17
652,1.0,1.8669491502615747E-17
653,1.0,1.712896434566546E-17
654,1.0,1.5715554947705494E-17
655,1.0,1.4418774091082126E-17
656,1.0,1.3228998083838916E-17
657,1.0,1.213739734021171E-17
658,1.0,1.11358708543579E-17
659,1.0,1.0216986081035286E-17
660,1.0,9.373923777072016E-18
