generation,stra.1,stra.2
init,0.001,0.999
0,0.001028677,0.998971323
1,0.001058177,0.998941823
2,0.001088524,0.998911476
3,0.001119743,0.998880257
4,0.001151858,0.998848142
5,0.001184895,0.998815105
6,0.001218881,0.998781119
7,0.001253843,0.998746157
8,0.001289809,0.998710191
9,0.001326809,0.998673191
10,0.001364871,0.998635129
11,0.001404028,0.998595972
12,0.001444309,0.998555691
13,0.001485747,0.998514253
14,0.001528377,0.998471623
15,0.001572232,0.998427768
16,0.001617347,0.998382653
17,0.001663759,0.998336241
18,0.001711506,0.998288494
19,0.001760625,0.998239375
20,0.001811157,0.998188843
21,0.001863142,0.998136858
22,0.001916622,0.998083378
23,0.00197164,0.99802836
24,0.002028242,0.997971758
25,0.002086472,0.997913528
26,0.002146377,0.997853623
27,0.002208007,0.997791993
28,0.00227141,0.99772859
29,0.002336639,0.997663361
30,0.002403745,0.997596255
31,0.002472784,0.997527216
32,0.002543812,0.997456188
33,0.002616885,0.997383115
34,0.002692063,0.997307937
35,0.002769408,0.997230592
36,0.002848981,0.997151019
37,0.002930848,0.997069152
38,0.003015075,0.996984925
39,0.003101731,0.996898269
40,0.003190885,0.996809115
41,0.003282612,0.996717388
42,0.003376984,0.996623016
43,0.00347408,0.99652592
44,0.003573978,0.996426022
45,0.00367676,0.99632324
46,0.00378251,0.99621749
47,0.003891314,0.996108686
48,0.004003261,0.995996739
49,0.004118442,0.995881558
50,0.004236953,0.995763047
51,0.004358889,0.995641111
52,0.004484352,0.995515648
53,0.004613443,0.995386557
54,0.004746269,0.995253731
55,0.004882939,0.995117061
56,0.005023566,0.994976434
57,0.005168264,0.994831736
58,0.005317154,0.994682846
59,0.005470358,0.994529642
60,0.005628003,0.994371997
61,0.005790218,0.994209782
62,0.005957138,0.994042862
63,0.006128902,0.993871098
64,0.00630565,0.99369435
65,0.006487531,0.993512469
66,0.006674694,0.993325306
67,0.006867296,0.993132704
68,0.007065496,0.992934504
69,0.007269461,0.992730539
70,0.007479359,0.992520641
71,0.007695367,0.992304633
72,0.007917665,0.992082335
73,0.008146438,0.991853562
74,0.00838188,0.99161812
75,0.008624187,0.991375813
76,0.008873564,0.991126436
77,0.009130219,0.990869781
78,0.009394371,0.990605629
79,0.00966624,0.99033376
80,0.009946059,0.990053941
81,0.010234063,0.989765937
82,0.010530497,0.989469503
83,0.010835613,0.989164387
84,0.011149671,0.988850329
85,0.011472938,0.988527062
86,0.011805691,0.988194309
87,0.012148215,0.987851785
88,0.012500803,0.987499197
89,0.012863758,0.987136242
90,0.013237393,0.986762607
91,0.013622031,0.986377969
92,0.014018003,0.985981997
