generation,stra.1,stra.2
140,0.999999961,3.95E-08
141,0.999999969,3.11E-08
142,0.999999976,2.45E-08
143,0.999999981,1.93E-08
144,0.999999985,1.52E-08
145,0.999999988,1.20E-08
146,0.999999991,9.43E-09
147,0.999999993,7.43E-09
148,0.999999994,5.85E-09
149,0.999999995,4.61E-09
150,0.999999996,3.63E-09
151,0.999999997,2.86E-09
152,0.999999998,2.25E-09
153,0.999999998,1.77E-09
154,0.999999999,1.40E-09
155,0.999999999,1.10E-09
156,0.999999999,8.67E-10
157,0.999999999,6.83E-10
158,0.999999999,5.38E-10
159,1,4.24E-10
160,1,3.34E-10
161,1,2.63E-10
162,1,2.07E-10
163,1,1.63E-10
164,1,1.28E-10
165,1,1.01E-10
166,1,7.97E-11
167,1,6.28E-11
168,1,4.94E-11
169,1,3.89E-11
170,1,3.07E-11
171,1,2.42E-11
172,1,1.90E-11
173,1,1.50E-11
174,1,1.18E-11
175,1,9.30E-12
176,1,7.32E-12
177,1,5.77E-12
178,1,4.54E-12
179,1,3.58E-12
180,1,2.82E-12
181,1,2.22E-12
182,1,1.75E-12
183,1,1.38E-12
184,1,1.09E-12
185,1,8.55E-13
186,1,6.73E-13
187,1,5.30E-13
188,1,4.18E-13
189,1,3.29E-13
190,1,2.59E-13
191,1,2.04E-13
192,1,1.61E-13
193,1,1.27E-13
194,1,9.97E-14
195,1,7.86E-14
196,1,6.19E-14
197,1,4.87E-14
198,1,3.84E-14
199,1,3.02E-14
200,1,2.38E-14
201,1,1.88E-14
202,1,1.48E-14
203,1,1.16E-14
204,1,9.17E-15
205,1,7.22E-15
206,1,5.69E-15
207,1,4.48E-15
208,1,3.53E-15
209,1,2.78E-15
210,1,2.19E-15
211,1,1.72E-15
212,1,1.36E-15
213,1,1.07E-15
214,1,8.43E-16
215,1,6.64E-16
216,1,5.23E-16
217,1,4.12E-16
218,1,3.24E-16
219,1,2.56E-16
220,1,2.01E-16
221,1,1.59E-16
222,1,1.25E-16
223,1,9.84E-17
224,1,7.75E-17
225,1,6.10E-17
226,1,4.81E-17
227,1,3.79E-17
228,1,2.98E-17
229,1,2.35E-17
230,1,1.85E-17
231,1,1.46E-17
232,1,1.15E-17
233,1,9.04E-18
234,1,7.12E-18
235,1,5.61E-18
236,1,4.42E-18
237,1,3.48E-18
238,1,2.74E-18
239,1,2.16E-18
240,1,1.70E-18
241,1,1.34E-18
242,1,1.06E-18
243,1,8.31E-19
244,1,6.55E-19
245,1,5.16E-19
246,1,4.06E-19
247,1,3.20E-19
248,1,2.52E-19
249,1,1.98E-19
250,1,1.56E-19
251,1,1.23E-19
252,1,9.70E-20
253,1,7.64E-20
254,1,6.02E-20
255,1,4.74E-20
256,1,3.73E-20
257,1,2.94E-20
258,1,2.32E-20
259,1,1.82E-20
260,1,1.44E-20
261,1,1.13E-20
262,1,8.92E-21
263,1,7.02E-21
264,1,5.53E-21
