generation,stra.1,stra.2
221,0.999934797,6.52E-05
222,0.999936903,6.31E-05
223,0.999938941,6.11E-05
224,0.999940913,5.91E-05
225,0.999942821,5.72E-05
226,0.999944667,5.53E-05
227,0.999946454,5.35E-05
228,0.999948183,5.18E-05
229,0.999949856,5.01E-05
230,0.999951475,4.85E-05
231,0.999953042,4.70E-05
232,0.999954558,4.54E-05
233,0.999956026,4.40E-05
234,0.999957445,4.26E-05
235,0.999958819,4.12E-05
236,0.999960149,3.99E-05
237,0.999961435,3.86E-05
238,0.999962681,3.73E-05
239,0.999963885,3.61E-05
240,0.999965051,3.49E-05
241,0.999966179,3.38E-05
242,0.999967271,3.27E-05
243,0.999968328,3.17E-05
244,0.99996935,3.06E-05
245,0.99997034,2.97E-05
246,0.999971297,2.87E-05
247,0.999972224,2.78E-05
248,0.99997312,2.69E-05
249,0.999973988,2.60E-05
250,0.999974828,2.52E-05
251,0.99997564,2.44E-05
252,0.999976426,2.36E-05
253,0.999977187,2.28E-05
254,0.999977924,2.21E-05
255,0.999978636,2.14E-05
256,0.999979326,2.07E-05
257,0.999979993,2.00E-05
258,0.999980639,1.94E-05
259,0.999981264,1.87E-05
260,0.999981868,1.81E-05
261,0.999982454,1.75E-05
262,0.99998302,1.70E-05
263,0.999983568,1.64E-05
264,0.999984098,1.59E-05
265,0.999984611,1.54E-05
266,0.999985108,1.49E-05
267,0.999985589,1.44E-05
268,0.999986054,1.39E-05
269,0.999986504,1.35E-05
270,0.999986939,1.31E-05
271,0.999987361,1.26E-05
272,0.999987769,1.22E-05
273,0.999988164,1.18E-05
274,0.999988546,1.15E-05
275,0.999988915,1.11E-05
276,0.999989273,1.07E-05
277,0.999989619,1.04E-05
278,0.999989954,1.00E-05
279,0.999990278,9.72E-06
280,0.999990592,9.41E-06
281,0.999990896,9.10E-06
282,0.99999119,8.81E-06
283,0.999991474,8.53E-06
284,0.999991749,8.25E-06
285,0.999992015,7.98E-06
286,0.999992273,7.73E-06
287,0.999992522,7.48E-06
288,0.999992764,7.24E-06
289,0.999992997,7.00E-06
290,0.999993223,6.78E-06
291,0.999993442,6.56E-06
292,0.999993653,6.35E-06
293,0.999993858,6.14E-06
294,0.999994056,5.94E-06
295,0.999994248,5.75E-06
