generation,stra.1,stra.2
init,0.001,0.999
0,0.002477309,0.997522691
1,0.006110499,0.993889501
2,0.014913749,0.985086251
3,0.03550169,0.96449831
4,0.079966123,0.920033877
5,0.161944095,0.838055905
6,0.279471692,0.720528308
7,0.406014856,0.593985144
8,0.515759017,0.484240983
9,0.601356549,0.398643451
10,0.666130605,0.333869395
11,0.715365132,0.284634868
12,0.753421697,0.246578303
13,0.783424842,0.216575158
14,0.807537325,0.192462675
15,0.827257736,0.172742264
16,0.843638956,0.156361044
17,0.857434269,0.142565731
18,0.869192936,0.130807064
19,0.879322876,0.120677124
20,0.888132281,0.111867719
21,0.895857716,0.104142284
22,0.90268341,0.09731659
23,0.908754745,0.091245255
24,0.914187834,0.085812166
25,0.919076442,0.080923558
26,0.923497052,0.076502948
27,0.92751263,0.07248737
28,0.931175451,0.068824549
29,0.934529258,0.065470742
30,0.937610918,0.062389082
31,0.940451711,0.059548289
32,0.943078342,0.056921658
33,0.945513741,0.054486259
34,0.947777704,0.052222296
35,0.949887404,0.050112596
36,0.951857815,0.048142185
37,0.953702044,0.046297956
38,0.955431616,0.044568384
39,0.957056702,0.042943298
40,0.958586312,0.041413688
41,0.960028458,0.039971542
42,0.961390281,0.038609719
43,0.962678174,0.037321826
44,0.963897869,0.036102131
45,0.965054526,0.034945474
46,0.966152799,0.033847201
47,0.967196898,0.032803102
48,0.968190638,0.031809362
49,0.969137489,0.030862511
50,0.970040609,0.029959391
51,0.970902878,0.029097122
52,0.971726934,0.028273066
53,0.97251519,0.02748481
54,0.973269864,0.026730136
55,0.973992992,0.026007008
56,0.974686453,0.025313547
57,0.975351978,0.024648022
58,0.975991167,0.024008833
59,0.9766055,0.0233945
60,0.977196351,0.022803649
61,0.977764992,0.022235008
62,0.978312608,0.021687392
63,0.978840299,0.021159701
64,0.979349092,0.020650908
65,0.979839943,0.020160057
66,0.980313747,0.019686253
67,0.98077134,0.01922866
68,0.981213503,0.018786497
69,0.981640969,0.018359031
70,0.982054426,0.017945574
71,0.98245452,0.01754548
72,0.982841856,0.017158144
73,0.983217007,0.016782993
74,0.983580508,0.016419492
75,0.983932866,0.016067134
76,0.984274559,0.015725441
77,0.984606038,0.015393962
78,0.984927729,0.015072271
79,0.985240033,0.014759967
80,0.985543333,0.014456667
81,0.985837989,0.014162011
82,0.986124342,0.013875658
83,0.986402718,0.013597282
84,0.986673423,0.013326577
85,0.986936751,0.013063249
86,0.987192978,0.012807022
87,0.987442368,0.012557632
88,0.987685173,0.012314827
89,0.987921632,0.012078368
90,0.988151972,0.011848028
91,0.988376411,0.011623589
92,0.988595155,0.011404845
93,0.988808402,0.011191598
94,0.98901634,0.01098366
95,0.989219151,0.010780849
96,0.989417004,0.010582996
97,0.989610067,0.010389933
98,0.989798495,0.010201505
99,0.989982439,0.010017561
100,0.990162044,0.009837956
101,0.990337448,0.009662552
102,0.990508784,0.009491216
103,0.990676178,0.009323822
104,0.990839753,0.009160247
105,0.990999625,0.009000375
106,0.991155907,0.008844093
107,0.991308706,0.008691294
108,0.991458127,0.008541873
109,0.991604268,0.008395732
110,0.991747226,0.008252774
111,0.991887093,0.008112907
112,0.992023958,0.007976042
113,0.992157905,0.007842095
114,0.992289017,0.007710983
115,0.992417374,0.007582626
116,0.992543051,0.007456949
117,0.992666123,0.007333877
118,0.99278666,0.00721334
119,0.99290473,0.00709527
120,0.9930204,0.0069796
121,0.993133734,0.006866266
122,0.993244793,0.006755207
123,0.993353637,0.006646363
124,0.993460323,0.006539677
125,0.993564906,0.006435094
126,0.993667441,0.006332559
127,0.993767979,0.006232021
128,0.993866571,0.006133429
129,0.993963265,0.006036735
130,0.994058108,0.005941892
131,0.994151145,0.005848855
132,0.994242421,0.005757579
133,0.994331979,0.005668021
134,0.994419859,0.005580141
135,0.994506103,0.005493897
136,0.994590748,0.005409252
137,0.994673833,0.005326167
138,0.994755393,0.005244607
139,0.994835465,0.005164535
140,0.994914083,0.005085917
141,0.99499128,0.00500872
142,0.995067089,0.004932911
143,0.99514154,0.00485846
144,0.995214665,0.004785335
145,0.995286493,0.004713507
146,0.995357054,0.004642946
147,0.995426374,0.004573626
148,0.995494481,0.004505519
149,0.995561402,0.004438598
150,0.995627163,0.004372837
151,0.995691787,0.004308213
152,0.995755301,0.004244699
153,0.995817726,0.004182274
154,0.995879087,0.004120913
155,0.995939406,0.004060594
156,0.995998704,0.004001296
157,0.996057004,0.003942996
158,0.996114324,0.003885676
159,0.996170686,0.003829314
160,0.99622611,0.00377389
161,0.996280614,0.003719386
162,0.996334216,0.003665784
163,0.996386936,0.003613064
164,0.996438791,0.003561209
165,0.996489797,0.003510203
166,0.996539972,0.003460028
167,0.996589333,0.003410667
168,0.996637894,0.003362106
169,0.996685673,0.003314327
170,0.996732683,0.003267317
171,0.99677894,0.00322106
172,0.996824459,0.003175541
173,0.996869253,0.003130747
174,0.996913336,0.003086664
175,0.996956722,0.003043278
176,0.996999424,0.003000576
177,0.997041454,0.002958546
178,0.997082826,0.002917174
179,0.997123551,0.002876449
180,0.997163642,0.002836358
181,0.99720311,0.00279689
182,0.997241967,0.002758033
183,0.997280223,0.002719777
184,0.997317891,0.002682109
185,0.997354979,0.002645021
186,0.9973915,0.0026085
187,0.997427463,0.002572537
188,0.997462878,0.002537122
189,0.997497754,0.002502246
190,0.997532102,0.002467898
191,0.997565931,0.002434069
192,0.99759925,0.00240075
193,0.997632068,0.002367932
194,0.997664393,0.002335607
195,0.997696234,0.002303766
196,0.9977276,0.0022724
197,0.997758499,0.002241501
198,0.997788939,0.002211061
199,0.997818927,0.002181073
200,0.997848471,0.002151529
201,0.99787758,0.00212242
202,0.99790626,0.00209374
203,0.997934519,0.002065481
204,0.997962363,0.002037637
205,0.9979898,0.0020102
206,0.998016836,0.001983164
207,0.998043479,0.001956521
208,0.998069734,0.001930266
209,0.998095608,0.001904392
210,0.998121108,0.001878892
211,0.998146239,0.001853761
212,0.998171008,0.001828992
213,0.99819542,0.00180458
214,0.998219482,0.001780518
215,0.998243199,0.001756801
216,0.998266576,0.001733424
217,0.998289619,0.001710381
218,0.998312334,0.001687666
219,0.998334725,0.001665275
220,0.998356799,0.001643201
221,0.998378559,0.001621441
222,0.998400011,0.001599989
223,0.99842116,0.00157884
224,0.998442011,0.001557989
225,0.998462568,0.001537432
226,0.998482835,0.001517165
227,0.998502819,0.001497181
228,0.998522522,0.001477478
229,0.998541949,0.001458051
230,0.998561105,0.001438895
231,0.998579994,0.001420006
232,0.99859862,0.00140138
233,0.998616987,0.001383013
234,0.998635098,0.001364902
235,0.998652959,0.001347041
236,0.998670572,0.001329428
237,0.998687942,0.001312058
238,0.998705071,0.001294929
239,0.998721965,0.001278035
240,0.998738626,0.001261374
241,0.998755058,0.001244942
242,0.998771265,0.001228735
243,0.998787249,0.001212751
244,0.998803014,0.001196986
245,0.998818564,0.001181436
246,0.998833901,0.001166099
247,0.998849029,0.001150971
248,0.998863951,0.001136049
249,0.99887867,0.00112133
250,0.998893189,0.001106811
251,0.998907511,0.001092489
252,0.998921639,0.001078361
253,0.998935575,0.001064425
254,0.998949323,0.001050677
255,0.998962885,0.001037115
256,0.998976265,0.001023735
257,0.998989463,0.001010537
258,0.999002485,9.98E-04
259,0.999015331,9.85E-04
260,0.999028004,9.72E-04
261,0.999040508,9.59E-04
262,0.999052843,9.47E-04
263,0.999065014,9.35E-04
264,0.999077022,9.23E-04
265,0.999088869,9.11E-04
266,0.999100558,8.99E-04
267,0.999112091,8.88E-04
268,0.999123471,8.77E-04
269,0.999134699,8.65E-04
270,0.999145778,8.54E-04
271,0.999156709,8.43E-04
272,0.999167496,8.33E-04
273,0.999178139,8.22E-04
274,0.999188641,8.11E-04
275,0.999199005,8.01E-04
276,0.999209231,7.91E-04
277,0.999219322,7.81E-04
278,0.99922928,7.71E-04
279,0.999239107,7.61E-04
280,0.999248804,7.51E-04
281,0.999258373,7.42E-04
282,0.999267817,7.32E-04
283,0.999277136,7.23E-04
284,0.999286333,7.14E-04
285,0.999295409,7.05E-04
286,0.999304366,6.96E-04
287,0.999313206,6.87E-04
288,0.99932193,6.78E-04
289,0.99933054,6.69E-04
290,0.999339037,6.61E-04
291,0.999347423,6.53E-04
292,0.9993557,6.44E-04
293,0.999363868,6.36E-04
294,0.999371931,6.28E-04
295,0.999379888,6.20E-04
296,0.999387741,6.12E-04
297,0.999395493,6.05E-04
298,0.999403143,5.97E-04
299,0.999410695,5.89E-04
300,0.999418148,5.82E-04
301,0.999425504,5.74E-04
302,0.999432765,5.67E-04
303,0.999439932,5.60E-04
304,0.999447006,5.53E-04
305,0.999453989,5.46E-04
306,0.999460881,5.39E-04
307,0.999467684,5.32E-04
308,0.999474399,5.26E-04
309,0.999481028,5.19E-04
310,0.999487571,5.12E-04
311,0.999494029,5.06E-04
312,0.999500405,5.00E-04
313,0.999506698,4.93E-04
314,0.99951291,4.87E-04
315,0.999519042,4.81E-04
316,0.999525096,4.75E-04
317,0.999531071,4.69E-04
318,0.99953697,4.63E-04
319,0.999542793,4.57E-04
320,0.999548541,4.51E-04
321,0.999554216,4.46E-04
322,0.999559818,4.40E-04
323,0.999565348,4.35E-04
324,0.999570807,4.29E-04
325,0.999576196,4.24E-04
326,0.999581516,4.18E-04
327,0.999586769,4.13E-04
328,0.999591954,4.08E-04
329,0.999597073,4.03E-04
330,0.999602126,3.98E-04
331,0.999607115,3.93E-04
332,0.99961204,3.88E-04
333,0.999616903,3.83E-04
334,0.999621703,3.78E-04
335,0.999626443,3.74E-04
336,0.999631122,3.69E-04
337,0.999635741,3.64E-04
